Area of residence,Area of workplace,potential_demand
E02001085,E02001082,25
E02001085,E02001083,15
E02001085,E02001084,12
E02001085,E02001085,28
E02001085,E02001086,14
E02001085,E02001087,15
E02001085,E02001089,35
E02001085,E02001259,6
E02001085,E02006902,7
E02001085,E02006912,2
E02001085,E02006913,0
E02001085,E02006914,12
E02001085,E02006917,1
E02001086,E02001050,0
E02001086,E02001059,1
E02001086,E02001062,14
E02001086,E02001063,23
E02001086,E02001064,4
E02001086,E02001066,4
E02001086,E02001069,6
E02001086,E02001070,10
E02001086,E02001073,14
E02001086,E02001074,5
E02001086,E02001076,7
E02001086,E02001077,14
E02001086,E02001081,9
E02001086,E02001082,17
E02001086,E02001083,20
E02001086,E02001084,7
E02001086,E02001086,38
E02001086,E02001087,15
E02001086,E02001089,22
E02001086,E02001259,9
E02001086,E02001262,8
E02001086,E02006902,12
E02001086,E02006912,16
E02001086,E02006913,1
E02001086,E02006914,6
E02001086,E02006915,0
E02001086,E02006917,10
E02001087,E02001050,0
E02001087,E02001057,0
E02001087,E02001059,1
E02001087,E02001061,0
E02001087,E02001062,32
E02001087,E02001063,11
E02001087,E02001064,2
E02001087,E02001066,14
E02001087,E02001069,8
E02001087,E02001070,21
E02001087,E02001073,10
E02001087,E02001074,10
E02001087,E02001075,5
E02001087,E02001076,18
E02001087,E02001078,8
E02001087,E02001082,43
E02001087,E02001083,28
E02001087,E02001084,8
E02001087,E02001085,6
E02001087,E02001086,8
E02001087,E02001087,54
E02001087,E02001089,31
E02001087,E02001259,4
E02001087,E02001262,15
E02001087,E02006902,18
E02001087,E02006912,13
E02001087,E02006913,0
E02001087,E02006914,16
E02001087,E02006917,9
E02001089,E02001050,0
E02001089,E02001057,0
E02001089,E02001059,0
E02001089,E02001061,0
E02001089,E02001062,10
E02001089,E02001063,2
E02001089,E02001064,1
E02001089,E02001066,5
E02001089,E02001069,9
E02001089,E02001070,13
E02001089,E02001073,1
E02001089,E02001074,6
E02001089,E02001075,8
E02001089,E02001076,11
E02001089,E02001077,6
E02001089,E02001078,6
E02001089,E02001080,5
E02001089,E02001082,32
E02001089,E02001083,19
E02001089,E02001084,9
E02001089,E02001085,12
E02001089,E02001086,9
E02001089,E02001087,33
E02001089,E02001089,57
E02001089,E02001259,1
E02001089,E02001262,0
E02001089,E02006902,3
E02001089,E02006912,1
E02001089,E02006913,0
E02001089,E02006914,3
E02001089,E02006915,0
E02001089,E02006917,5
E02001187,E02001059,14
E02001187,E02001061,9
E02001187,E02001062,0
E02001187,E02001063,0
E02001187,E02001064,18
E02001187,E02001065,5
E02001187,E02001066,22
E02001187,E02001067,6
E02001187,E02001070,5
E02001187,E02001071,12
E02001187,E02001075,7
E02001187,E02001078,7
E02001187,E02001082,0
E02001187,E02001083,0
E02001187,E02001089,1
E02001187,E02001187,20
E02001187,E02001188,22
E02001187,E02001189,41
E02001187,E02001247,6
E02001187,E02001259,0
E02001187,E02006902,2
E02001187,E02006912,3
E02001187,E02006914,1
E02001187,E02006917,1
E02001188,E02001059,18
E02001188,E02001061,10
E02001188,E02001062,3
E02001188,E02001063,0
E02001188,E02001064,17
E02001188,E02001066,15
E02001188,E02001067,3
E02001188,E02001070,9
E02001188,E02001071,9
E02001188,E02001073,1
E02001188,E02001075,11
E02001188,E02001078,5
E02001188,E02001082,8
E02001188,E02001089,2
E02001188,E02001187,10
E02001188,E02001188,32
E02001188,E02001189,30
E02001188,E02001259,1
E02001188,E02001262,0
E02001188,E02006902,3
E02001188,E02006912,0
E02001188,E02006913,0
E02001188,E02006914,2
E02001188,E02006917,2
E02001189,E02001055,3
E02001189,E02001059,1
E02001189,E02001061,10
E02001189,E02001062,4
E02001189,E02001063,1
E02001189,E02001064,10
E02001189,E02001066,1
E02001189,E02001067,6
E02001189,E02001070,1
E02001189,E02001073,1
E02001189,E02001075,6
E02001189,E02001076,8
E02001189,E02001078,6
E02001189,E02001082,2
E02001189,E02001083,1
E02001189,E02001085,7
E02001189,E02001087,0
E02001189,E02001089,3
E02001189,E02001187,5
E02001189,E02001188,22
E02001189,E02001189,57
E02001189,E02001259,1
E02001189,E02006902,1
E02001189,E02006912,1
E02001189,E02006913,0
E02001189,E02006914,2
E02001189,E02006917,0
E02001242,E02001055,13
E02001242,E02001056,7
E02001242,E02001057,0
E02001242,E02001059,40
E02001242,E02001061,22
E02001242,E02001062,0
E02001242,E02001063,0
E02001242,E02001064,11
E02001242,E02001066,1
E02001242,E02001242,32
E02001242,E02001247,17
E02001242,E02001259,0
E02001242,E02006902,2
E02001242,E02006912,4
E02001242,E02006913,0
E02001242,E02006914,0
E02001242,E02006917,1
E02001247,E02001055,0
E02001247,E02001057,0
E02001247,E02001059,1
E02001247,E02001061,22
E02001247,E02001062,0
E02001247,E02001063,1
E02001247,E02001064,0
E02001247,E02001066,0
E02001247,E02001242,17
E02001247,E02001247,43
E02001247,E02001259,0
E02001247,E02006902,0
E02001247,E02006912,2
E02001247,E02006914,0
E02001247,E02006917,1
E02001259,E02001057,5
E02001259,E02001059,1
E02001259,E02001062,47
E02001259,E02001063,27
E02001259,E02001064,12
E02001259,E02001066,38
E02001259,E02001068,11
E02001259,E02001069,12
E02001259,E02001070,8
E02001259,E02001072,14
E02001259,E02001073,25
E02001259,E02001074,7
E02001259,E02001077,13
E02001259,E02001081,4
E02001259,E02001082,8
E02001259,E02001083,6
E02001259,E02001084,5
E02001259,E02001086,3
E02001259,E02001089,1
E02001259,E02001259,54
E02001259,E02001262,16
E02001259,E02006902,84
E02001259,E02006912,47
E02001259,E02006913,12
E02001259,E02006914,34
E02001259,E02006915,0
E02001259,E02006916,NA
E02001259,E02006917,25
E02001262,E02001059,0
E02001262,E02001062,49
E02001262,E02001063,29
E02001262,E02001064,2
E02001262,E02001066,23
E02001262,E02001068,7
E02001262,E02001069,6
E02001262,E02001070,12
E02001262,E02001071,2
E02001262,E02001072,9
E02001262,E02001073,24
E02001262,E02001074,9
E02001262,E02001077,14
E02001262,E02001079,6
E02001262,E02001082,5
E02001262,E02001083,6
E02001262,E02001086,6
E02001262,E02001089,0
E02001262,E02001259,40
E02001262,E02001262,33
E02001262,E02006902,62
E02001262,E02006912,47
E02001262,E02006913,0
E02001262,E02006914,21
E02001262,E02006915,0
E02001262,E02006917,22
E02006902,E02001050,9
E02006902,E02001055,4
E02006902,E02001057,4
E02006902,E02001059,7
E02006902,E02001062,27
E02006902,E02001063,14
E02006902,E02001064,4
E02006902,E02001066,15
E02006902,E02001070,4
E02006902,E02001083,1
E02006902,E02001089,2
E02006902,E02001259,6
E02006902,E02001262,6
E02006902,E02006902,35
E02006902,E02006912,26
E02006902,E02006913,6
E02006902,E02006914,8
E02006902,E02006915,4
E02006902,E02006917,15
E02006912,E02001050,7
E02006912,E02001057,4
E02006912,E02001059,4
E02006912,E02001062,31
E02006912,E02001063,17
E02006912,E02001064,4
E02006912,E02001066,15
E02006912,E02001069,7
E02006912,E02001070,7
E02006912,E02001082,0
E02006912,E02001083,1
E02006912,E02001089,1
E02006912,E02001259,8
E02006912,E02001262,4
E02006912,E02006902,30
E02006912,E02006912,23
E02006912,E02006913,0
E02006912,E02006914,6
E02006912,E02006915,3
E02006912,E02006917,25
E02006913,E02001050,19
E02006913,E02001052,11
E02006913,E02001055,5
E02006913,E02001059,8
E02006913,E02001062,16
E02006913,E02001063,7
E02006913,E02001064,0
E02006913,E02001066,5
E02006913,E02001070,0
E02006913,E02001262,0
E02006913,E02006902,41
E02006913,E02006912,31
E02006913,E02006913,25
E02006913,E02006914,4
E02006913,E02006915,20
E02006913,E02006917,15
E02006914,E02001055,0
E02006914,E02001062,22
E02006914,E02001063,8
E02006914,E02001066,5
E02006914,E02001080,4
E02006914,E02001082,5
E02006914,E02001089,4
E02006914,E02001259,5
E02006914,E02001262,6
E02006914,E02006902,22
E02006914,E02006912,19
E02006914,E02006913,4
E02006914,E02006914,8
E02006914,E02006915,4
E02006914,E02006917,14
E02006915,E02001042,4
E02006915,E02001046,3
E02006915,E02001050,13
E02006915,E02001052,20
E02006915,E02001055,4
E02006915,E02001057,5
E02006915,E02001059,9
E02006915,E02001062,21
E02006915,E02001063,8
E02006915,E02001066,2
E02006915,E02001259,6
E02006915,E02001262,2
E02006915,E02006902,70
E02006915,E02006912,41
E02006915,E02006913,21
E02006915,E02006914,5
E02006915,E02006915,42
E02006915,E02006917,21
E02006916,E02001057,NA
E02006916,E02001059,NA
E02006916,E02001062,NA
E02006916,E02001063,NA
E02006916,E02001064,NA
E02006916,E02001066,NA
E02006916,E02001068,NA
E02006916,E02001073,NA
E02006916,E02001082,NA
E02006916,E02001089,NA
E02006916,E02001259,NA
E02006916,E02001262,NA
E02006916,E02006902,NA
E02006916,E02006912,NA
E02006916,E02006913,NA
E02006916,E02006914,NA
E02006916,E02006915,NA
E02006916,E02006916,12
E02006916,E02006917,NA
E02006917,E02001050,5
E02006917,E02001057,6
E02006917,E02001062,19
E02006917,E02001063,8
E02006917,E02001066,20
E02006917,E02001082,0
E02006917,E02001089,0
E02006917,E02001262,10
E02006917,E02006902,22
E02006917,E02006912,20
E02006917,E02006913,8
E02006917,E02006914,6
E02006917,E02006915,4
E02006917,E02006916,NA
E02006917,E02006917,26
