Area of residence,Area of workplace,potential_demand
E02001066,E02001064,59
E02001066,E02001066,158
E02001066,E02001068,8
E02001066,E02001069,17
E02001066,E02001070,53
E02001066,E02001071,18
E02001066,E02001073,9
E02001066,E02001075,30
E02001066,E02001076,17
E02001066,E02001078,8
E02001066,E02001080,12
E02001066,E02001082,10
E02001066,E02001083,7
E02001066,E02001085,8
E02001066,E02001087,8
E02001066,E02001089,9
E02001066,E02001259,7
E02001066,E02006902,171
E02001066,E02006912,120
E02001066,E02006913,6
E02001066,E02006914,44
E02001066,E02006915,7
E02001066,E02006917,52
E02001067,E02001050,3
E02001067,E02001056,6
E02001067,E02001057,6
E02001067,E02001059,30
E02001067,E02001061,78
E02001067,E02001062,55
E02001067,E02001063,11
E02001067,E02001064,137
E02001067,E02001065,22
E02001067,E02001066,60
E02001067,E02001067,73
E02001067,E02001070,17
E02001067,E02001071,21
E02001067,E02001073,3
E02001067,E02001074,5
E02001067,E02001075,22
E02001067,E02001076,6
E02001067,E02001077,4
E02001067,E02001078,9
E02001067,E02001082,5
E02001067,E02001085,5
E02001067,E02001086,4
E02001067,E02001089,10
E02001067,E02001188,9
E02001067,E02001189,6
E02001067,E02006902,60
E02001067,E02006912,48
E02001067,E02006913,5
E02001067,E02006914,13
E02001067,E02006915,4
E02001067,E02006917,30
E02001068,E02001055,4
E02001068,E02001057,5
E02001068,E02001059,6
E02001068,E02001061,9
E02001068,E02001062,73
E02001068,E02001063,130
E02001068,E02001064,13
E02001068,E02001066,64
E02001068,E02001068,43
E02001068,E02001069,75
E02001068,E02001070,23
E02001068,E02001072,24
E02001068,E02001073,18
E02001068,E02001074,19
E02001068,E02001075,4
E02001068,E02001076,13
E02001068,E02001077,8
E02001068,E02001082,8
E02001068,E02001083,10
E02001068,E02001085,6
E02001068,E02001086,6
E02001068,E02001089,6
E02001068,E02001259,25
E02001068,E02001262,10
E02001068,E02006902,81
E02001068,E02006912,71
E02001068,E02006913,7
E02001068,E02006914,34
E02001068,E02006915,5
E02001068,E02006917,46
E02001069,E02001050,4
E02001069,E02001055,3
E02001069,E02001057,6
E02001069,E02001059,7
E02001069,E02001061,9
E02001069,E02001062,170
E02001069,E02001063,93
E02001069,E02001064,10
E02001069,E02001066,119
E02001069,E02001068,24
E02001069,E02001069,99
E02001069,E02001070,59
E02001069,E02001073,10
E02001069,E02001074,23
E02001069,E02001075,6
E02001069,E02001076,40
E02001069,E02001077,7
E02001069,E02001080,15
E02001069,E02001082,18
E02001069,E02001083,16
E02001069,E02001084,6
E02001069,E02001085,7
E02001069,E02001086,9
E02001069,E02001087,6
E02001069,E02001089,12
E02001069,E02001259,30
E02001069,E02001262,8
E02001069,E02006902,167
E02001069,E02006912,131
E02001069,E02006913,6
E02001069,E02006914,56
E02001069,E02006915,5
E02001069,E02006917,68
E02001070,E02001052,4
E02001070,E02001057,6
E02001070,E02001059,8
E02001070,E02001061,6
E02001070,E02001062,192
E02001070,E02001063,70
E02001070,E02001064,35
E02001070,E02001066,121
E02001070,E02001069,32
E02001070,E02001070,79
E02001070,E02001071,15
E02001070,E02001074,7
E02001070,E02001075,11
E02001070,E02001076,32
E02001070,E02001077,10
E02001070,E02001078,7
E02001070,E02001080,14
E02001070,E02001082,9
E02001070,E02001083,6
E02001070,E02001084,7
E02001070,E02001085,7
E02001070,E02001087,13
E02001070,E02001089,20
E02001070,E02001259,9
E02001070,E02001262,5
E02001070,E02006902,151
E02001070,E02006912,93
E02001070,E02006913,8
E02001070,E02006914,50
E02001070,E02006915,6
E02001070,E02006916,NA
E02001070,E02006917,50
E02001071,E02001050,4
E02001071,E02001053,3
E02001071,E02001055,7
E02001071,E02001057,6
E02001071,E02001059,24
E02001071,E02001061,19
E02001071,E02001062,98
E02001071,E02001063,27
E02001071,E02001064,101
E02001071,E02001066,90
E02001071,E02001067,18
E02001071,E02001068,7
E02001071,E02001069,16
E02001071,E02001070,48
E02001071,E02001071,96
E02001071,E02001073,8
E02001071,E02001074,12
E02001071,E02001075,85
E02001071,E02001076,23
E02001071,E02001077,6
E02001071,E02001078,16
E02001071,E02001080,16
E02001071,E02001082,8
E02001071,E02001083,10
E02001071,E02001085,14
E02001071,E02001086,5
E02001071,E02001087,10
E02001071,E02001089,14
E02001071,E02001189,9
E02001071,E02001259,9
E02001071,E02001262,4
E02001071,E02006902,86
E02001071,E02006912,82
E02001071,E02006913,11
E02001071,E02006914,25
E02001071,E02006915,5
E02001071,E02006917,37
E02001072,E02001050,5
E02001072,E02001057,11
E02001072,E02001059,9
E02001072,E02001062,109
E02001072,E02001063,79
E02001072,E02001064,16
E02001072,E02001066,33
E02001072,E02001068,21
E02001072,E02001069,24
E02001072,E02001070,18
E02001072,E02001071,6
E02001072,E02001072,49
E02001072,E02001073,74
E02001072,E02001074,24
E02001072,E02001075,6
E02001072,E02001076,14
E02001072,E02001077,35
E02001072,E02001079,12
E02001072,E02001080,7
E02001072,E02001081,11
E02001072,E02001082,18
E02001072,E02001083,13
E02001072,E02001085,5
E02001072,E02001086,6
E02001072,E02001087,6
E02001072,E02001089,19
E02001072,E02001259,56
E02001072,E02001262,25
E02001072,E02006902,136
E02001072,E02006912,127
E02001072,E02006913,13
E02001072,E02006914,79
E02001072,E02006915,9
E02001072,E02006917,66
E02001073,E02001050,3
E02001073,E02001053,3
E02001073,E02001057,8
E02001073,E02001059,9
E02001073,E02001061,5
E02001073,E02001062,100
E02001073,E02001063,68
E02001073,E02001064,11
E02001073,E02001066,35
E02001073,E02001068,8
E02001073,E02001069,17
E02001073,E02001070,16
E02001073,E02001072,15
E02001073,E02001073,144
E02001073,E02001074,15
E02001073,E02001075,5
E02001073,E02001076,6
E02001073,E02001077,57
E02001073,E02001079,16
E02001073,E02001080,6
E02001073,E02001081,29
E02001073,E02001082,28
E02001073,E02001083,16
E02001073,E02001085,4
E02001073,E02001086,8
E02001073,E02001087,9
E02001073,E02001089,20
E02001073,E02001259,31
E02001073,E02001262,29
E02001073,E02006902,164
E02001073,E02006912,133
E02001073,E02006913,7
E02001073,E02006914,81
E02001073,E02006915,9
E02001073,E02006916,NA
E02001073,E02006917,80
E02001074,E02001050,3
E02001074,E02001055,5
E02001074,E02001057,5
E02001074,E02001059,9
E02001074,E02001061,5
E02001074,E02001062,106
E02001074,E02001063,92
E02001074,E02001064,17
E02001074,E02001066,84
E02001074,E02001067,9
E02001074,E02001068,13
E02001074,E02001069,37
E02001074,E02001070,31
E02001074,E02001071,10
E02001074,E02001072,24
E02001074,E02001073,46
E02001074,E02001074,65
E02001074,E02001075,6
E02001074,E02001076,34
E02001074,E02001077,27
E02001074,E02001078,7
E02001074,E02001079,35
E02001074,E02001080,16
E02001074,E02001081,12
E02001074,E02001082,26
E02001074,E02001083,29
E02001074,E02001084,8
E02001074,E02001085,9
E02001074,E02001086,12
E02001074,E02001087,11
E02001074,E02001089,28
E02001074,E02001259,23
E02001074,E02001262,14
E02001074,E02006902,126
E02001074,E02006912,82
E02001074,E02006913,9
E02001074,E02006914,62
E02001074,E02006915,11
E02001074,E02006917,53
E02001075,E02001050,5
E02001075,E02001052,3
E02001075,E02001055,5
E02001075,E02001057,6
E02001075,E02001059,15
E02001075,E02001061,9
E02001075,E02001062,60
E02001075,E02001063,28
E02001075,E02001064,31
E02001075,E02001066,61
E02001075,E02001067,10
E02001075,E02001069,12
E02001075,E02001070,25
E02001075,E02001071,33
E02001075,E02001075,119
E02001075,E02001076,17
E02001075,E02001077,5
E02001075,E02001078,19
E02001075,E02001080,12
E02001075,E02001082,17
E02001075,E02001083,11
E02001075,E02001085,8
E02001075,E02001087,7
E02001075,E02001089,22
E02001075,E02001189,7
E02001075,E02001259,5
E02001075,E02006902,83
E02001075,E02006912,78
E02001075,E02006913,3
E02001075,E02006914,27
E02001075,E02006915,5
E02001075,E02006917,35
E02001076,E02001059,9
E02001076,E02001062,116
E02001076,E02001063,57
E02001076,E02001064,11
E02001076,E02001066,45
E02001076,E02001069,12
E02001076,E02001070,35
E02001076,E02001071,8
E02001076,E02001073,9
E02001076,E02001074,15
E02001076,E02001075,14
E02001076,E02001076,83
E02001076,E02001077,5
E02001076,E02001079,9
E02001076,E02001080,31
E02001076,E02001082,28
E02001076,E02001083,16
E02001076,E02001084,7
E02001076,E02001086,9
E02001076,E02001087,17
E02001076,E02001089,30
E02001076,E02001262,4
E02001076,E02006902,149
E02001076,E02006912,82
E02001076,E02006913,6
E02001076,E02006914,34
E02001076,E02006917,52
E02001077,E02001050,2
E02001077,E02001052,3
E02001077,E02001055,4
E02001077,E02001057,6
E02001077,E02001059,8
E02001077,E02001062,83
E02001077,E02001063,50
E02001077,E02001064,9
E02001077,E02001066,33
E02001077,E02001068,7
E02001077,E02001069,13
E02001077,E02001070,13
E02001077,E02001072,17
E02001077,E02001073,87
E02001077,E02001074,21
E02001077,E02001076,9
E02001077,E02001077,81
E02001077,E02001079,9
E02001077,E02001080,7
E02001077,E02001081,35
E02001077,E02001082,14
E02001077,E02001083,23
E02001077,E02001086,23
E02001077,E02001087,12
E02001077,E02001089,11
E02001077,E02001259,22
E02001077,E02001262,19
E02001077,E02006902,95
E02001077,E02006912,68
E02001077,E02006913,4
E02001077,E02006914,51
E02001077,E02006915,5
E02001077,E02006917,58
E02001078,E02001050,3
E02001078,E02001055,7
E02001078,E02001059,10
E02001078,E02001061,5
E02001078,E02001062,62
E02001078,E02001063,30
E02001078,E02001064,23
E02001078,E02001066,61
E02001078,E02001067,8
E02001078,E02001068,9
E02001078,E02001069,18
E02001078,E02001070,37
E02001078,E02001071,29
E02001078,E02001072,9
E02001078,E02001073,8
E02001078,E02001074,8
E02001078,E02001075,71
E02001078,E02001076,33
E02001078,E02001078,73
E02001078,E02001079,5
E02001078,E02001080,29
E02001078,E02001082,38
E02001078,E02001083,19
E02001078,E02001084,10
E02001078,E02001085,49
E02001078,E02001086,9
E02001078,E02001087,13
E02001078,E02001089,32
E02001078,E02001188,8
E02001078,E02001189,5
E02001078,E02001259,11
E02001078,E02006902,66
E02001078,E02006912,63
E02001078,E02006913,6
E02001078,E02006914,20
E02001078,E02006915,4
E02001078,E02006917,30
E02001079,E02001059,6
E02001079,E02001061,3
E02001079,E02001062,73
E02001079,E02001063,35
E02001079,E02001064,9
E02001079,E02001066,45
E02001079,E02001069,14
E02001079,E02001070,29
E02001079,E02001071,6
E02001079,E02001073,30
E02001079,E02001074,19
E02001079,E02001076,46
E02001079,E02001077,15
E02001079,E02001079,42
E02001079,E02001080,25
E02001079,E02001081,12
E02001079,E02001082,117
E02001079,E02001083,45
E02001079,E02001084,22
E02001079,E02001086,9
E02001079,E02001087,18
E02001079,E02001089,36
E02001079,E02001259,14
E02001079,E02001262,7
E02001079,E02006902,73
E02001079,E02006912,51
E02001079,E02006914,25
E02001079,E02006915,5
E02001079,E02006917,36
E02001080,E02001055,5
E02001080,E02001059,6
E02001080,E02001061,4
E02001080,E02001062,86
E02001080,E02001063,47
E02001080,E02001064,8
E02001080,E02001066,42
E02001080,E02001069,13
E02001080,E02001070,38
E02001080,E02001073,9
E02001080,E02001074,10
E02001080,E02001076,101
E02001080,E02001078,9
E02001080,E02001079,9
E02001080,E02001080,62
E02001080,E02001082,51
E02001080,E02001083,21
E02001080,E02001084,20
E02001080,E02001085,13
E02001080,E02001086,13
E02001080,E02001087,22
E02001080,E02001089,54
E02001080,E02001259,6
E02001080,E02006902,124
E02001080,E02006912,83
E02001080,E02006913,7
E02001080,E02006914,36
E02001080,E02006917,50
E02001081,E02001062,50
E02001081,E02001063,35
E02001081,E02001064,6
E02001081,E02001066,24
E02001081,E02001068,5
E02001081,E02001070,17
E02001081,E02001073,74
E02001081,E02001074,10
E02001081,E02001077,44
E02001081,E02001081,64
E02001081,E02001082,19
E02001081,E02001083,21
E02001081,E02001086,31
E02001081,E02001087,6
E02001081,E02001089,12
E02001081,E02001259,20
E02001081,E02001262,14
E02001081,E02006902,84
E02001081,E02006912,52
E02001081,E02006914,27
E02001081,E02006916,NA
E02001081,E02006917,57
E02001082,E02001050,2
E02001082,E02001059,5
E02001082,E02001062,91
E02001082,E02001063,46
E02001082,E02001064,8
E02001082,E02001066,47
E02001082,E02001069,12
E02001082,E02001070,25
E02001082,E02001073,10
E02001082,E02001074,6
E02001082,E02001076,21
E02001082,E02001077,6
E02001082,E02001079,15
E02001082,E02001080,8
E02001082,E02001082,117
E02001082,E02001083,58
E02001082,E02001084,18
E02001082,E02001086,18
E02001082,E02001087,47
E02001082,E02001089,47
E02001082,E02001259,7
E02001082,E02001262,9
E02001082,E02006902,91
E02001082,E02006912,72
E02001082,E02006913,4
E02001082,E02006914,40
E02001082,E02006915,4
E02001082,E02006917,54
E02001083,E02001050,5
E02001083,E02001052,4
E02001083,E02001059,6
E02001083,E02001062,78
E02001083,E02001063,42
E02001083,E02001064,9
E02001083,E02001066,52
E02001083,E02001069,6
E02001083,E02001070,22
E02001083,E02001072,5
E02001083,E02001073,23
E02001083,E02001074,12
E02001083,E02001076,7
E02001083,E02001077,26
E02001083,E02001079,14
E02001083,E02001080,7
E02001083,E02001081,11
E02001083,E02001082,57
E02001083,E02001083,116
E02001083,E02001085,6
E02001083,E02001086,27
E02001083,E02001087,50
E02001083,E02001089,68
E02001083,E02001259,13
E02001083,E02001262,14
E02001083,E02006902,102
E02001083,E02006912,74
E02001083,E02006913,3
E02001083,E02006914,36
E02001083,E02006915,3
E02001083,E02006916,NA
E02001083,E02006917,60
E02001084,E02001050,4
E02001084,E02001055,5
E02001084,E02001059,6
E02001084,E02001062,87
E02001084,E02001063,52
E02001084,E02001064,10
E02001084,E02001066,44
E02001084,E02001069,19
E02001084,E02001070,24
E02001084,E02001073,10
E02001084,E02001075,9
E02001084,E02001076,29
E02001084,E02001077,6
E02001084,E02001078,10
E02001084,E02001079,12
E02001084,E02001080,21
E02001084,E02001082,129
E02001084,E02001083,31
E02001084,E02001084,36
E02001084,E02001085,17
E02001084,E02001086,9
E02001084,E02001087,50
E02001084,E02001089,63
E02001084,E02001259,8
E02001084,E02006902,90
E02001084,E02006912,85
E02001084,E02006913,3
E02001084,E02006914,40
E02001084,E02006917,51
E02001085,E02001055,3
E02001085,E02001059,7
E02001085,E02001061,5
E02001085,E02001062,35
E02001085,E02001063,14
E02001085,E02001064,15
E02001085,E02001066,35
E02001085,E02001069,5
E02001085,E02001070,25
E02001085,E02001073,8
E02001085,E02001074,6
E02001085,E02001075,18
E02001085,E02001076,18
E02001085,E02001077,5
E02001085,E02001078,35
E02001085,E02001080,25
