Area of residence,Area of workplace,potential_demand
E02001085,E02001087,10
E02001085,E02001089,23
E02001085,E02001259,3
E02001085,E02006902,22
E02001085,E02006912,19
E02001085,E02006913,2
E02001085,E02006914,9
E02001085,E02006917,11
E02001086,E02001050,1
E02001086,E02001059,2
E02001086,E02001062,22
E02001086,E02001063,12
E02001086,E02001064,4
E02001086,E02001066,15
E02001086,E02001069,3
E02001086,E02001070,5
E02001086,E02001073,8
E02001086,E02001074,2
E02001086,E02001076,5
E02001086,E02001077,7
E02001086,E02001081,5
E02001086,E02001082,10
E02001086,E02001083,10
E02001086,E02001084,4
E02001086,E02001086,6
E02001086,E02001087,9
E02001086,E02001089,12
E02001086,E02001259,5
E02001086,E02001262,5
E02001086,E02006902,22
E02001086,E02006912,23
E02001086,E02006913,1
E02001086,E02006914,10
E02001086,E02006915,1
E02001086,E02006917,17
E02001087,E02001050,1
E02001087,E02001057,2
E02001087,E02001059,2
E02001087,E02001061,1
E02001087,E02001062,43
E02001087,E02001063,27
E02001087,E02001064,5
E02001087,E02001066,35
E02001087,E02001069,5
E02001087,E02001070,11
E02001087,E02001073,5
E02001087,E02001074,5
E02001087,E02001075,2
E02001087,E02001076,9
E02001087,E02001078,4
E02001087,E02001082,23
E02001087,E02001083,14
E02001087,E02001084,4
E02001087,E02001085,4
E02001087,E02001086,4
E02001087,E02001087,8
E02001087,E02001089,15
E02001087,E02001259,6
E02001087,E02001262,7
E02001087,E02006902,57
E02001087,E02006912,33
E02001087,E02006913,1
E02001087,E02006914,21
E02001087,E02006917,32
E02001089,E02001050,1
E02001089,E02001057,2
E02001089,E02001059,2
E02001089,E02001061,2
E02001089,E02001062,17
E02001089,E02001063,12
E02001089,E02001064,5
E02001089,E02001066,18
E02001089,E02001069,4
E02001089,E02001070,5
E02001089,E02001073,4
E02001089,E02001074,2
E02001089,E02001075,3
E02001089,E02001076,6
E02001089,E02001077,3
E02001089,E02001078,3
E02001089,E02001080,3
E02001089,E02001082,19
E02001089,E02001083,10
E02001089,E02001084,6
E02001089,E02001085,7
E02001089,E02001086,5
E02001089,E02001087,17
E02001089,E02001089,11
E02001089,E02001259,5
E02001089,E02001262,3
E02001089,E02006902,20
E02001089,E02006912,14
E02001089,E02006913,1
E02001089,E02006914,10
E02001089,E02006915,1
E02001089,E02006917,12
E02001187,E02001059,7
E02001187,E02001061,5
E02001187,E02001062,7
E02001187,E02001063,3
E02001187,E02001064,10
E02001187,E02001065,2
E02001187,E02001066,11
E02001187,E02001067,3
E02001187,E02001070,2
E02001187,E02001071,6
E02001187,E02001075,3
E02001187,E02001078,4
E02001187,E02001082,3
E02001187,E02001083,2
E02001187,E02001089,2
E02001187,E02001187,3
E02001187,E02001188,8
E02001187,E02001189,19
E02001187,E02001247,3
E02001187,E02001259,2
E02001187,E02006902,11
E02001187,E02006912,11
E02001187,E02006914,4
E02001187,E02006917,8
E02001188,E02001059,9
E02001188,E02001061,6
E02001188,E02001062,14
E02001188,E02001063,9
E02001188,E02001064,10
E02001188,E02001066,8
E02001188,E02001067,2
E02001188,E02001070,6
E02001188,E02001071,5
E02001188,E02001073,2
E02001188,E02001075,5
E02001188,E02001078,2
E02001188,E02001082,3
E02001188,E02001089,4
E02001188,E02001187,3
E02001188,E02001188,6
E02001188,E02001189,15
E02001188,E02001259,2
E02001188,E02001262,1
E02001188,E02006902,16
E02001188,E02006912,12
E02001188,E02006913,1
E02001188,E02006914,6
E02001188,E02006917,8
E02001189,E02001055,3
E02001189,E02001059,7
E02001189,E02001061,5
E02001189,E02001062,9
E02001189,E02001063,4
E02001189,E02001064,5
E02001189,E02001066,9
E02001189,E02001067,2
E02001189,E02001070,3
E02001189,E02001073,2
E02001189,E02001075,3
E02001189,E02001076,3
E02001189,E02001078,3
E02001189,E02001082,9
E02001189,E02001083,3
E02001189,E02001085,3
E02001189,E02001087,3
E02001189,E02001089,9
E02001189,E02001187,2
E02001189,E02001188,12
E02001189,E02001189,7
E02001189,E02001259,3
E02001189,E02006902,11
E02001189,E02006912,12
E02001189,E02006913,1
E02001189,E02006914,4
E02001189,E02006917,5
E02001242,E02001055,6
E02001242,E02001056,4
E02001242,E02001057,2
E02001242,E02001059,22
E02001242,E02001061,12
E02001242,E02001062,8
E02001242,E02001063,1
E02001242,E02001064,5
E02001242,E02001066,7
E02001242,E02001242,4
E02001242,E02001247,8
E02001242,E02001259,2
E02001242,E02006902,22
E02001242,E02006912,15
E02001242,E02006913,1
E02001242,E02006914,4
E02001242,E02006917,8
E02001247,E02001055,2
E02001247,E02001057,1
E02001247,E02001059,10
E02001247,E02001061,11
E02001247,E02001062,4
E02001247,E02001063,2
E02001247,E02001064,5
E02001247,E02001066,5
E02001247,E02001242,8
E02001247,E02001247,7
E02001247,E02001259,1
E02001247,E02006902,13
E02001247,E02006912,10
E02001247,E02006914,3
E02001247,E02006917,6
E02001259,E02001057,3
E02001259,E02001059,3
E02001259,E02001062,24
E02001259,E02001063,16
E02001259,E02001064,5
E02001259,E02001066,19
E02001259,E02001068,5
E02001259,E02001069,5
E02001259,E02001070,6
E02001259,E02001072,6
E02001259,E02001073,14
E02001259,E02001074,4
E02001259,E02001077,8
E02001259,E02001081,2
E02001259,E02001082,4
E02001259,E02001083,4
E02001259,E02001084,3
E02001259,E02001086,2
E02001259,E02001089,3
E02001259,E02001259,11
E02001259,E02001262,6
E02001259,E02006902,55
E02001259,E02006912,35
E02001259,E02006913,7
E02001259,E02006914,20
E02001259,E02006915,8
E02001259,E02006917,20
E02001262,E02001059,2
E02001262,E02001062,26
E02001262,E02001063,19
E02001262,E02001064,4
E02001262,E02001066,13
E02001262,E02001068,4
E02001262,E02001069,4
E02001262,E02001070,6
E02001262,E02001071,3
E02001262,E02001072,5
E02001262,E02001073,14
E02001262,E02001074,5
E02001262,E02001077,7
E02001262,E02001079,3
E02001262,E02001082,3
E02001262,E02001083,3
E02001262,E02001086,3
E02001262,E02001089,1
E02001262,E02001259,15
E02001262,E02001262,6
E02001262,E02006902,35
E02001262,E02006912,23
E02001262,E02006913,3
E02001262,E02006914,11
E02001262,E02006915,4
E02001262,E02006917,13
E02006902,E02001050,5
E02006902,E02001055,2
E02006902,E02001057,2
E02006902,E02001059,5
E02006902,E02001062,23
E02006902,E02001063,10
E02006902,E02001064,2
E02006902,E02001066,10
E02006902,E02001070,2
E02006902,E02001083,2
E02006902,E02001089,3
E02006902,E02001259,4
E02006902,E02001262,3
E02006902,E02006902,10
E02006902,E02006912,18
E02006902,E02006913,2
E02006902,E02006914,6
E02006902,E02006915,2
E02006902,E02006917,13
E02006912,E02001050,4
E02006912,E02001057,3
E02006912,E02001059,3
E02006912,E02001062,23
E02006912,E02001063,13
E02006912,E02001064,4
E02006912,E02001066,12
E02006912,E02001069,4
E02006912,E02001070,5
E02006912,E02001082,4
E02006912,E02001083,2
E02006912,E02001089,5
E02006912,E02001259,5
E02006912,E02001262,3
E02006912,E02006902,21
E02006912,E02006912,8
E02006912,E02006913,0
E02006912,E02006914,4
E02006912,E02006915,2
E02006912,E02006917,17
E02006913,E02001050,13
E02006913,E02001052,6
E02006913,E02001055,3
E02006913,E02001059,5
E02006913,E02001062,13
E02006913,E02001063,4
E02006913,E02001064,2
E02006913,E02001066,8
E02006913,E02001070,1
E02006913,E02001262,3
E02006913,E02006902,29
E02006913,E02006912,21
E02006913,E02006913,3
E02006913,E02006914,4
E02006913,E02006915,8
E02006913,E02006917,11
E02006914,E02001055,2
E02006914,E02001062,15
E02006914,E02001063,5
E02006914,E02001066,3
E02006914,E02001080,2
E02006914,E02001082,3
E02006914,E02001089,4
E02006914,E02001259,3
E02006914,E02001262,3
E02006914,E02006902,21
E02006914,E02006912,12
E02006914,E02006913,3
E02006914,E02006914,1
E02006914,E02006915,4
E02006914,E02006917,9
E02006915,E02001042,2
E02006915,E02001046,2
E02006915,E02001050,7
E02006915,E02001052,9
E02006915,E02001055,2
E02006915,E02001057,3
E02006915,E02001059,4
E02006915,E02001062,12
E02006915,E02001063,5
E02006915,E02001066,8
E02006915,E02001259,3
E02006915,E02001262,3
E02006915,E02006902,55
E02006915,E02006912,33
E02006915,E02006913,8
E02006915,E02006914,4
E02006915,E02006915,6
E02006915,E02006917,17
E02006916,E02006916,2
E02006917,E02001050,3
E02006917,E02001057,4
E02006917,E02001062,14
E02006917,E02001063,5
E02006917,E02001066,11
E02006917,E02001082,2
E02006917,E02001089,1
E02006917,E02001262,5
E02006917,E02006902,14
E02006917,E02006912,13
E02006917,E02006913,4
E02006917,E02006914,4
E02006917,E02006915,2
E02006917,E02006917,4
