Area of residence,Area of workplace,potential_demand
E02001342,E02001386,6
E02001342,E02001387,2
E02001342,E02001388,1
E02001342,E02001393,3
E02001342,E02001394,2
E02001342,E02001401,4
E02001342,E02001402,1
E02001342,E02006932,17
E02001342,E02006933,10
E02001342,E02006934,14
E02001343,E02001334,2
E02001343,E02001337,3
E02001343,E02001338,2
E02001343,E02001340,2
E02001343,E02001341,17
E02001343,E02001342,8
E02001343,E02001343,13
E02001343,E02001345,2
E02001343,E02001346,10
E02001343,E02001347,3
E02001343,E02001351,1
E02001343,E02001360,1
E02001343,E02001368,1
E02001343,E02001369,1
E02001343,E02001370,2
E02001343,E02001372,8
E02001343,E02001373,2
E02001343,E02001374,2
E02001343,E02001377,4
E02001343,E02001381,2
E02001343,E02001386,3
E02001343,E02001387,2
E02001343,E02001388,1
E02001343,E02001391,2
E02001343,E02001393,4
E02001343,E02001394,2
E02001343,E02001395,1
E02001343,E02001396,1
E02001343,E02001397,4
E02001343,E02001401,8
E02001343,E02001403,1
E02001343,E02001405,2
E02001343,E02006932,8
E02001343,E02006933,12
E02001343,E02006934,7
E02001344,E02001341,5
E02001344,E02001342,2
E02001344,E02001343,4
E02001344,E02001344,4
E02001344,E02001345,5
E02001344,E02001346,17
E02001344,E02001347,1
E02001344,E02001360,1
E02001344,E02001368,1
E02001344,E02001372,4
E02001344,E02001373,2
E02001344,E02001374,2
E02001344,E02001377,6
E02001344,E02001381,2
E02001344,E02001383,1
E02001344,E02001386,7
E02001344,E02001387,2
E02001344,E02001388,2
E02001344,E02001390,1
E02001344,E02001391,4
E02001344,E02001392,3
E02001344,E02001393,6
E02001344,E02001394,2
E02001344,E02001395,2
E02001344,E02001396,1
E02001344,E02001397,10
E02001344,E02001398,1
E02001344,E02001400,2
E02001344,E02001401,14
E02001344,E02001402,1
E02001344,E02001403,3
E02001344,E02001405,2
E02001344,E02006932,11
E02001344,E02006933,4
E02001344,E02006934,8
E02001345,E02001341,6
E02001345,E02001342,2
E02001345,E02001343,7
E02001345,E02001344,6
E02001345,E02001345,6
E02001345,E02001346,18
E02001345,E02001347,1
E02001345,E02001351,1
E02001345,E02001360,2
E02001345,E02001368,1
E02001345,E02001369,1
E02001345,E02001372,7
E02001345,E02001373,2
E02001345,E02001374,3
E02001345,E02001377,6
E02001345,E02001381,1
E02001345,E02001383,1
E02001345,E02001384,1
E02001345,E02001386,6
E02001345,E02001387,2
E02001345,E02001388,2
E02001345,E02001390,1
E02001345,E02001392,2
E02001345,E02001393,4
E02001345,E02001394,3
E02001345,E02001395,2
E02001345,E02001396,2
E02001345,E02001397,8
E02001345,E02001400,1
E02001345,E02001401,20
E02001345,E02001402,2
E02001345,E02001403,2
E02001345,E02001405,5
E02001345,E02006932,8
E02001345,E02006933,6
E02001345,E02006934,9
E02001346,E02001341,6
E02001346,E02001342,2
E02001346,E02001343,7
E02001346,E02001344,8
E02001346,E02001345,6
E02001346,E02001346,20
E02001346,E02001347,1
E02001346,E02001350,1
E02001346,E02001351,1
E02001346,E02001360,1
E02001346,E02001367,1
E02001346,E02001368,1
E02001346,E02001372,4
E02001346,E02001373,1
E02001346,E02001374,2
E02001346,E02001377,5
E02001346,E02001381,3
E02001346,E02001386,4
E02001346,E02001387,2
E02001346,E02001393,5
E02001346,E02001394,3
E02001346,E02001396,1
E02001346,E02001397,9
E02001346,E02001400,2
E02001346,E02001401,23
E02001346,E02001402,2
E02001346,E02001403,3
E02001346,E02001405,5
E02001346,E02006932,7
E02001346,E02006933,5
E02001346,E02006934,6
E02001347,E02001341,4
E02001347,E02001342,1
E02001347,E02001343,3
E02001347,E02001346,3
E02001347,E02001347,21
E02001347,E02001348,7
E02001347,E02001349,5
E02001347,E02001350,6
E02001347,E02001351,14
E02001347,E02001352,6
E02001347,E02001354,9
E02001347,E02001355,2
E02001347,E02001356,1
E02001347,E02001357,1
E02001347,E02001358,4
E02001347,E02001360,4
E02001347,E02001366,1
E02001347,E02001367,2
E02001347,E02001368,4
E02001347,E02001369,2
E02001347,E02001370,2
E02001347,E02001372,4
E02001347,E02001373,3
E02001347,E02001374,3
E02001347,E02001377,6
E02001347,E02001381,2
E02001347,E02001383,2
E02001347,E02001394,1
E02001347,E02001396,1
E02001347,E02001401,1
E02001347,E02006932,13
E02001347,E02006933,6
E02001347,E02006934,16
E02001348,E02001342,1
E02001348,E02001346,2
E02001348,E02001347,19
E02001348,E02001348,10
E02001348,E02001349,4
E02001348,E02001350,2
E02001348,E02001351,19
E02001348,E02001352,7
E02001348,E02001354,7
E02001348,E02001355,3
E02001348,E02001357,2
E02001348,E02001358,4
E02001348,E02001360,5
E02001348,E02001364,2
E02001348,E02001366,2
E02001348,E02001367,2
E02001348,E02001368,4
E02001348,E02001369,3
E02001348,E02001370,2
E02001348,E02001372,4
E02001348,E02001373,2
E02001348,E02001374,5
E02001348,E02001376,2
E02001348,E02001377,6
E02001348,E02001381,2
E02001348,E02001383,2
E02001348,E02001393,1
E02001348,E02001394,2
E02001348,E02001396,1
E02001348,E02001401,1
E02001348,E02006932,18
E02001348,E02006933,7
E02001348,E02006934,21
E02001349,E02001341,1
E02001349,E02001342,1
E02001349,E02001343,1
E02001349,E02001347,19
E02001349,E02001348,6
E02001349,E02001349,11
E02001349,E02001350,3
E02001349,E02001351,16
E02001349,E02001352,10
E02001349,E02001354,9
E02001349,E02001355,3
E02001349,E02001358,3
E02001349,E02001360,6
E02001349,E02001364,1
E02001349,E02001366,2
E02001349,E02001367,1
E02001349,E02001368,6
E02001349,E02001369,4
E02001349,E02001370,2
E02001349,E02001372,4
E02001349,E02001373,3
E02001349,E02001374,3
E02001349,E02001377,8
E02001349,E02001378,2
E02001349,E02001381,2
E02001349,E02001383,2
E02001349,E02001386,1
E02001349,E02001390,1
E02001349,E02001393,1
E02001349,E02001401,1
E02001349,E02006932,24
E02001349,E02006933,13
E02001349,E02006934,37
E02001350,E02001337,1
E02001350,E02001341,2
E02001350,E02001342,1
E02001350,E02001343,1
E02001350,E02001346,1
E02001350,E02001347,18
E02001350,E02001348,4
E02001350,E02001349,2
E02001350,E02001350,22
E02001350,E02001351,8
E02001350,E02001352,3
E02001350,E02001353,1
E02001350,E02001354,7
E02001350,E02001355,2
E02001350,E02001356,6
E02001350,E02001357,4
E02001350,E02001358,2
E02001350,E02001359,2
E02001350,E02001360,3
E02001350,E02001362,2
E02001350,E02001364,2
E02001350,E02001365,2
E02001350,E02001366,3
E02001350,E02001367,3
E02001350,E02001368,3
E02001350,E02001369,3
E02001350,E02001370,3
E02001350,E02001372,8
E02001350,E02001373,8
E02001350,E02001374,4
E02001350,E02001377,10
E02001350,E02001393,1
E02001350,E02001396,2
E02001350,E02001401,1
E02001350,E02006932,16
E02001350,E02006933,7
E02001350,E02006934,13
E02001351,E02001341,1
E02001351,E02001346,1
E02001351,E02001347,24
E02001351,E02001348,4
E02001351,E02001349,4
E02001351,E02001350,16
E02001351,E02001351,15
E02001351,E02001352,4
E02001351,E02001354,14
E02001351,E02001355,2
E02001351,E02001356,4
E02001351,E02001357,6
E02001351,E02001358,4
E02001351,E02001360,5
E02001351,E02001365,2
E02001351,E02001366,3
E02001351,E02001367,3
E02001351,E02001368,5
E02001351,E02001369,3
E02001351,E02001370,3
E02001351,E02001372,6
E02001351,E02001373,5
E02001351,E02001374,3
E02001351,E02001376,2
E02001351,E02001377,9
E02001351,E02001378,1
E02001351,E02001389,1
E02001351,E02001393,1
E02001351,E02001401,2
E02001351,E02006932,22
E02001351,E02006933,10
E02001351,E02006934,15
E02001352,E02001346,1
E02001352,E02001347,12
E02001352,E02001348,5
E02001352,E02001349,3
E02001352,E02001350,9
E02001352,E02001351,10
E02001352,E02001352,9
E02001352,E02001354,8
E02001352,E02001355,4
E02001352,E02001357,2
E02001352,E02001358,3
E02001352,E02001360,6
E02001352,E02001368,5
E02001352,E02001369,3
E02001352,E02001372,4
E02001352,E02001373,3
E02001352,E02001374,3
E02001352,E02001377,10
E02001352,E02001389,1
E02001352,E02001396,1
E02001352,E02001401,1
E02001352,E02006932,17
E02001352,E02006933,13
E02001352,E02006934,19
E02001353,E02001334,2
E02001353,E02001341,3
E02001353,E02001342,3
E02001353,E02001343,2
E02001353,E02001346,1
E02001353,E02001347,16
E02001353,E02001348,3
E02001353,E02001350,13
E02001353,E02001351,9
E02001353,E02001352,2
E02001353,E02001353,8
E02001353,E02001354,6
E02001353,E02001355,2
E02001353,E02001356,4
E02001353,E02001357,2
E02001353,E02001358,2
E02001353,E02001359,2
E02001353,E02001360,4
E02001353,E02001362,3
E02001353,E02001363,1
E02001353,E02001364,2
E02001353,E02001365,3
E02001353,E02001366,4
E02001353,E02001367,7
E02001353,E02001368,4
E02001353,E02001369,3
E02001353,E02001370,3
E02001353,E02001372,19
E02001353,E02001373,6
E02001353,E02001374,4
E02001353,E02001375,1
E02001353,E02001376,1
E02001353,E02001377,10
E02001353,E02001378,1
E02001353,E02001381,2
E02001353,E02001383,2
E02001353,E02001384,1
E02001353,E02001387,1
E02001353,E02001390,1
E02001353,E02001393,3
E02001353,E02001394,2
E02001353,E02001396,2
E02001353,E02001397,1
E02001353,E02001401,1
E02001353,E02006932,20
E02001353,E02006933,13
E02001353,E02006934,19
E02001354,E02001343,1
E02001354,E02001346,1
E02001354,E02001347,14
E02001354,E02001348,7
E02001354,E02001349,1
E02001354,E02001350,10
E02001354,E02001351,11
E02001354,E02001352,6
E02001354,E02001354,13
E02001354,E02001355,5
E02001354,E02001356,4
E02001354,E02001357,3
E02001354,E02001358,3
E02001354,E02001360,8
E02001354,E02001361,1
E02001354,E02001364,2
E02001354,E02001365,6
E02001354,E02001366,2
E02001354,E02001367,4
E02001354,E02001368,8
E02001354,E02001369,5
E02001354,E02001370,5
E02001354,E02001372,7
E02001354,E02001373,7
E02001354,E02001374,7
E02001354,E02001375,1
E02001354,E02001376,3
E02001354,E02001377,9
E02001354,E02001381,2
E02001354,E02001384,1
E02001354,E02001385,1
E02001354,E02001393,2
E02001354,E02001394,2
E02001354,E02001396,2
E02001354,E02001401,2
E02001354,E02006932,20
E02001354,E02006933,12
E02001354,E02006934,18
E02001355,E02001342,2
E02001355,E02001346,1
E02001355,E02001347,13
E02001355,E02001348,4
E02001355,E02001350,5
E02001355,E02001351,6
E02001355,E02001352,4
E02001355,E02001354,9
E02001355,E02001355,8
E02001355,E02001357,2
E02001355,E02001358,5
E02001355,E02001360,10
E02001355,E02001361,0
E02001355,E02001364,1
E02001355,E02001365,2
E02001355,E02001366,2
E02001355,E02001367,1
E02001355,E02001368,7
E02001355,E02001369,3
E02001355,E02001370,3
E02001355,E02001372,5
E02001355,E02001373,4
E02001355,E02001374,5
E02001355,E02001376,1
E02001355,E02001377,10
E02001355,E02001378,1
E02001355,E02001381,2
E02001355,E02001390,2
E02001355,E02001394,2
E02001355,E02001396,2
E02001355,E02006932,24
E02001355,E02006933,13
E02001355,E02006934,27
E02001356,E02001341,1
E02001356,E02001342,2
E02001356,E02001346,1
E02001356,E02001347,10
E02001356,E02001350,15
E02001356,E02001351,8
E02001356,E02001352,3
E02001356,E02001354,8
E02001356,E02001355,3
E02001356,E02001356,4
E02001356,E02001357,2
E02001356,E02001359,1
E02001356,E02001360,2
E02001356,E02001362,1
E02001356,E02001366,2
E02001356,E02001367,3
E02001356,E02001368,3
E02001356,E02001369,2
E02001356,E02001370,1
E02001356,E02001372,8
E02001356,E02001373,6
E02001356,E02001374,2
E02001356,E02001377,9
E02001356,E02001383,1
E02001356,E02001393,2
E02001356,E02001394,1
E02001356,E02001396,1
E02001356,E02006932,13
E02001356,E02006933,6
E02001356,E02006934,11
E02001357,E02001341,1
E02001357,E02001342,1
E02001357,E02001343,2
E02001357,E02001346,1
E02001357,E02001347,11
E02001357,E02001348,2
E02001357,E02001350,10
E02001357,E02001351,7
E02001357,E02001352,2
E02001357,E02001354,12
E02001357,E02001355,2
E02001357,E02001356,4
E02001357,E02001357,6
E02001357,E02001358,2
E02001357,E02001360,5
E02001357,E02001362,2
E02001357,E02001364,2
E02001357,E02001365,2
E02001357,E02001366,3
E02001357,E02001367,5
E02001357,E02001368,3
E02001357,E02001369,4
E02001357,E02001370,4
E02001357,E02001372,7
E02001357,E02001373,7
E02001357,E02001374,5
E02001357,E02001377,8
E02001357,E02001381,2
E02001357,E02001383,2
E02001357,E02001393,2
E02001357,E02001394,1
E02001357,E02001396,1
E02001357,E02001401,2
E02001357,E02006932,18
E02001357,E02006933,9
E02001357,E02006934,14
E02001358,E02001343,1
E02001358,E02001346,1
E02001358,E02001347,9
E02001358,E02001348,3
E02001358,E02001349,2
E02001358,E02001350,3
E02001358,E02001351,6
E02001358,E02001352,5
E02001358,E02001354,9
E02001358,E02001355,3
E02001358,E02001358,5
E02001358,E02001360,10
E02001358,E02001362,1
E02001358,E02001364,1
E02001358,E02001365,3
E02001358,E02001366,3
E02001358,E02001367,3
E02001358,E02001368,8
E02001358,E02001369,4
E02001358,E02001370,4
E02001358,E02001372,5
E02001358,E02001373,7
E02001358,E02001374,4
E02001358,E02001377,17
E02001358,E02001378,1
E02001358,E02001381,1
E02001358,E02001383,2
E02001358,E02001394,1
E02001358,E02001396,4
E02001358,E02001401,1
E02001358,E02006932,31
E02001358,E02006933,13
E02001358,E02006934,24
E02001359,E02001332,1
E02001359,E02001340,2
E02001359,E02001341,3
E02001359,E02001342,3
E02001359,E02001343,2
E02001359,E02001346,2
E02001359,E02001347,8
E02001359,E02001350,6
E02001359,E02001351,4
E02001359,E02001354,3
E02001359,E02001355,2
E02001359,E02001356,4
E02001359,E02001357,2
E02001359,E02001359,5
E02001359,E02001360,3
E02001359,E02001362,2
E02001359,E02001363,1
E02001359,E02001366,4
E02001359,E02001367,8
E02001359,E02001368,3
E02001359,E02001369,2
E02001359,E02001370,3
E02001359,E02001372,17
E02001359,E02001373,8
E02001359,E02001374,5
E02001359,E02001375,1
E02001359,E02001376,1
E02001359,E02001377,7
E02001359,E02001378,1
E02001359,E02001381,3
E02001359,E02001393,2
E02001359,E02001394,2
E02001359,E02001396,1
E02001359,E02001401,1
E02001359,E02006932,19
E02001359,E02006933,11
E02001359,E02006934,13
E02001360,E02001343,1
E02001360,E02001346,1
E02001360,E02001347,4
E02001360,E02001348,3
E02001360,E02001350,2
E02001360,E02001351,9
E02001360,E02001352,3
E02001360,E02001354,6
E02001360,E02001355,2
E02001360,E02001358,5
E02001360,E02001360,14
E02001360,E02001364,1
E02001360,E02001365,2
E02001360,E02001366,2
E02001360,E02001368,11
E02001360,E02001369,9
E02001360,E02001370,3
E02001360,E02001372,3
E02001360,E02001373,2
E02001360,E02001374,4
E02001360,E02001376,2
E02001360,E02001377,14
E02001360,E02001383,2
E02001360,E02001390,1
E02001360,E02001394,2
E02001360,E02001396,3
E02001360,E02001401,2
E02001360,E02001403,1
E02001360,E02006932,33
E02001360,E02006933,19
E02001360,E02006934,31
E02001361,E02001341,2
E02001361,E02001346,2
E02001361,E02001347,8
E02001361,E02001348,2
E02001361,E02001350,3
E02001361,E02001351,5
E02001361,E02001352,5
E02001361,E02001354,10
E02001361,E02001355,4
E02001361,E02001356,3
E02001361,E02001357,4
E02001361,E02001358,3
E02001361,E02001360,9
E02001361,E02001361,3
E02001361,E02001364,4
E02001361,E02001365,5
E02001361,E02001366,4
E02001361,E02001367,2
E02001361,E02001368,6
E02001361,E02001369,8
E02001361,E02001370,8
E02001361,E02001372,8
E02001361,E02001373,9
E02001361,E02001374,6
E02001361,E02001376,2
E02001361,E02001377,15
E02001361,E02001378,3
E02001361,E02001381,3
E02001361,E02001383,2
E02001361,E02001384,1
E02001361,E02001386,1
E02001361,E02001388,2
E02001361,E02001389,2
E02001361,E02001393,2
E02001361,E02001394,3
E02001361,E02001396,2
E02001361,E02001401,4
E02001361,E02006932,31
E02001361,E02006933,17
E02001361,E02006934,26
E02001362,E02001340,1
E02001362,E02001341,3
E02001362,E02001342,1
E02001362,E02001343,3
E02001362,E02001346,5
E02001362,E02001347,11
E02001362,E02001350,3
E02001362,E02001351,6
E02001362,E02001352,2
E02001362,E02001354,8
E02001362,E02001355,3
E02001362,E02001356,7
E02001362,E02001357,3
E02001362,E02001358,4
E02001362,E02001359,1
E02001362,E02001360,6
E02001362,E02001362,5
E02001362,E02001364,1
E02001362,E02001365,2
E02001362,E02001366,5
E02001362,E02001367,10
E02001362,E02001368,4
E02001362,E02001369,4
E02001362,E02001370,3
E02001362,E02001372,16
E02001362,E02001373,11
E02001362,E02001374,8
E02001362,E02001375,3
E02001362,E02001376,2
E02001362,E02001377,13
E02001362,E02001378,4
E02001362,E02001380,2
E02001362,E02001381,3
E02001362,E02001384,2
E02001362,E02001387,2
E02001362,E02001393,2
E02001362,E02001394,2
E02001362,E02001396,2
E02001362,E02001401,3
E02001362,E02006932,29
E02001362,E02006933,14
E02001362,E02006934,20
E02001363,E02001332,3
E02001363,E02001334,1
E02001363,E02001338,1
E02001363,E02001340,3
E02001363,E02001341,5
E02001363,E02001342,6
E02001363,E02001343,2
E02001363,E02001346,2
E02001363,E02001347,3
E02001363,E02001348,1
E02001363,E02001350,7
E02001363,E02001351,5
E02001363,E02001352,1
E02001363,E02001354,5
E02001363,E02001355,1
E02001363,E02001359,3
E02001363,E02001360,2
E02001363,E02001363,5
E02001363,E02001366,3
E02001363,E02001367,12
E02001363,E02001368,4
E02001363,E02001369,3
E02001363,E02001370,1
E02001363,E02001371,3
E02001363,E02001372,24
E02001363,E02001373,10
E02001363,E02001374,4
E02001363,E02001375,3
E02001363,E02001376,2
E02001363,E02001377,10
E02001363,E02001378,2
E02001363,E02001386,2
E02001363,E02001387,1
E02001363,E02001389,1
E02001363,E02001390,1
E02001363,E02001393,2
E02001363,E02001394,2
E02001363,E02001395,1
E02001363,E02001396,2
E02001363,E02001401,2
E02001363,E02006932,16
E02001363,E02006933,9
E02001363,E02006934,16
E02001364,E02001347,2
E02001364,E02001350,4
E02001364,E02001351,4
E02001364,E02001354,3
E02001364,E02001355,3
E02001364,E02001358,1
E02001364,E02001360,3
E02001364,E02001364,2
E02001364,E02001365,2
E02001364,E02001366,2
E02001364,E02001368,4
E02001364,E02001369,4
E02001364,E02001370,5
E02001364,E02001372,4
E02001364,E02001373,7
E02001364,E02001374,3
E02001364,E02001376,2
E02001364,E02001377,7
E02001364,E02001383,2
E02001364,E02001394,2
E02001364,E02001396,1
E02001364,E02001401,1
E02001364,E02006932,19
E02001364,E02006933,12
E02001364,E02006934,17
E02001365,E02001341,1
E02001365,E02001346,2
E02001365,E02001347,4
E02001365,E02001348,1
E02001365,E02001350,8
E02001365,E02001351,8
E02001365,E02001352,5
E02001365,E02001354,4
E02001365,E02001355,7
E02001365,E02001356,3
E02001365,E02001357,2
E02001365,E02001358,1
E02001365,E02001360,10
E02001365,E02001361,1
E02001365,E02001364,3
E02001365,E02001365,5
E02001365,E02001366,4
E02001365,E02001367,3
E02001365,E02001368,11
E02001365,E02001369,11
E02001365,E02001370,11
E02001365,E02001372,10
E02001365,E02001373,8
E02001365,E02001374,12
E02001365,E02001375,4
E02001365,E02001376,4
E02001365,E02001377,23
E02001365,E02001378,1
E02001365,E02001381,4
E02001365,E02001383,3
E02001365,E02001384,2
E02001365,E02001385,2
E02001365,E02001390,2
E02001365,E02001393,1
E02001365,E02001394,2
E02001365,E02001395,3
E02001365,E02001396,3
E02001365,E02001401,1
E02001365,E02006932,53
E02001365,E02006933,23
E02001365,E02006934,33
E02001366,E02001341,5
E02001366,E02001342,2
E02001366,E02001343,4
E02001366,E02001346,3
E02001366,E02001347,5
E02001366,E02001348,4
E02001366,E02001350,6
E02001366,E02001351,6
E02001366,E02001352,4
E02001366,E02001354,5
E02001366,E02001356,2
E02001366,E02001357,3
E02001366,E02001358,3
E02001366,E02001360,5
E02001366,E02001361,1
E02001366,E02001362,3
E02001366,E02001364,2
E02001366,E02001365,2
E02001366,E02001366,8
E02001366,E02001367,5
E02001366,E02001368,8
E02001366,E02001369,5
E02001366,E02001370,5
E02001366,E02001372,18
E02001366,E02001373,14
E02001366,E02001374,12
E02001366,E02001375,2
E02001366,E02001376,3
E02001366,E02001377,20
E02001366,E02001378,4
E02001366,E02001380,2
E02001366,E02001381,3
E02001366,E02001383,4
E02001366,E02001384,4
E02001366,E02001385,2
E02001366,E02001386,1
E02001366,E02001387,4
E02001366,E02001388,3
E02001366,E02001393,3
E02001366,E02001394,4
E02001366,E02001395,1
E02001366,E02001396,3
E02001366,E02001397,1
E02001366,E02001401,2
E02001366,E02001403,2
E02001366,E02001405,1
E02001366,E02006932,39
E02001366,E02006933,23
E02001366,E02006934,31
E02001367,E02001334,2
E02001367,E02001337,2
E02001367,E02001340,1
E02001367,E02001341,6
E02001367,E02001342,4
E02001367,E02001343,2
E02001367,E02001346,2
E02001367,E02001347,10
E02001367,E02001348,3
E02001367,E02001349,3
E02001367,E02001350,6
E02001367,E02001351,4
E02001367,E02001352,2
E02001367,E02001354,4
E02001367,E02001356,5
E02001367,E02001357,4
E02001367,E02001358,2
E02001367,E02001359,2
E02001367,E02001360,6
E02001367,E02001362,2
E02001367,E02001365,4
E02001367,E02001366,8
E02001367,E02001367,16
E02001367,E02001368,6
E02001367,E02001369,6
E02001367,E02001370,9
E02001367,E02001372,31
E02001367,E02001373,17
E02001367,E02001374,9
E02001367,E02001375,3
E02001367,E02001376,5
E02001367,E02001377,14
E02001367,E02001378,5
E02001367,E02001380,2
E02001367,E02001381,4
E02001367,E02001383,2
E02001367,E02001384,2
E02001367,E02001386,2
E02001367,E02001387,3
E02001367,E02001388,2
E02001367,E02001390,2
E02001367,E02001393,6
E02001367,E02001394,3
E02001367,E02001396,4
E02001367,E02001397,2
E02001367,E02001401,2
E02001367,E02001402,3
E02001367,E02006932,35
E02001367,E02006933,17
E02001367,E02006934,30
E02001368,E02001346,1
E02001368,E02001347,2
E02001368,E02001350,1
E02001368,E02001351,1
E02001368,E02001352,2
E02001368,E02001354,1
E02001368,E02001355,2
E02001368,E02001358,1
E02001368,E02001360,7
E02001368,E02001368,9
E02001368,E02001369,5
E02001368,E02001372,2
E02001368,E02001373,2
E02001368,E02001374,3
E02001368,E02001376,2
E02001368,E02001377,6
E02001368,E02001383,1
E02001368,E02001401,1
E02001368,E02006932,23
E02001368,E02006933,14
E02001368,E02006934,23
E02001369,E02001343,3
