Area of residence,Area of workplace,potential_demand
E02001332,E02001332,57
E02001332,E02001334,15
E02001332,E02001336,14
E02001332,E02001337,9
E02001332,E02001338,10
E02001332,E02001341,28
E02001332,E02001342,29
E02001332,E02001343,12
E02001332,E02001346,3
E02001332,E02001347,4
E02001332,E02001350,12
E02001332,E02001354,3
E02001332,E02001359,7
E02001332,E02001360,3
E02001332,E02001363,9
E02001332,E02001366,5
E02001332,E02001367,12
E02001332,E02001368,2
E02001332,E02001370,4
E02001332,E02001371,7
E02001332,E02001372,31
E02001332,E02001373,11
E02001332,E02001374,5
E02001332,E02001375,5
E02001332,E02001377,7
E02001332,E02001393,3
E02001332,E02001396,2
E02001332,E02001401,8
E02001332,E02001405,1
E02001332,E02006932,19
E02001332,E02006933,7
E02001332,E02006934,11
E02001334,E02001332,21
E02001334,E02001334,37
E02001334,E02001336,11
E02001334,E02001337,5
E02001334,E02001338,20
E02001334,E02001340,10
E02001334,E02001341,51
E02001334,E02001342,40
E02001334,E02001343,25
E02001334,E02001347,3
E02001334,E02001350,11
E02001334,E02001363,11
E02001334,E02001371,12
E02001334,E02001372,38
E02001334,E02001373,5
E02001334,E02001374,8
E02001334,E02001375,5
E02001334,E02001377,8
E02001334,E02001394,2
E02001334,E02001401,6
E02001334,E02006932,16
E02001334,E02006933,6
E02001334,E02006934,8
E02001336,E02001332,16
E02001336,E02001334,11
E02001336,E02001336,36
E02001336,E02001337,19
E02001336,E02001338,17
E02001336,E02001341,71
E02001336,E02001342,58
E02001336,E02001343,16
E02001336,E02001346,8
E02001336,E02001350,7
E02001336,E02001360,2
E02001336,E02001367,4
E02001336,E02001368,1
E02001336,E02001372,18
E02001336,E02001373,7
E02001336,E02001374,5
E02001336,E02001377,6
E02001336,E02001383,3
E02001336,E02001401,29
E02001336,E02006932,9
E02001336,E02006933,7
E02001336,E02006934,9
E02001337,E02001332,8
E02001337,E02001334,10
E02001337,E02001336,16
E02001337,E02001337,37
E02001337,E02001338,8
E02001337,E02001340,7
E02001337,E02001341,114
E02001337,E02001342,71
E02001337,E02001343,26
E02001337,E02001346,6
E02001337,E02001347,2
E02001337,E02001350,4
E02001337,E02001354,5
E02001337,E02001368,2
E02001337,E02001372,21
E02001337,E02001373,7
E02001337,E02001374,5
E02001337,E02001377,8
E02001337,E02001383,2
E02001337,E02001393,4
E02001337,E02001401,18
E02001337,E02006932,10
E02001337,E02006933,8
E02001337,E02006934,11
E02001338,E02001332,6
E02001338,E02001334,25
E02001338,E02001336,10
E02001338,E02001337,12
E02001338,E02001338,54
E02001338,E02001340,14
E02001338,E02001341,80
E02001338,E02001342,91
E02001338,E02001343,18
E02001338,E02001346,8
E02001338,E02001347,4
E02001338,E02001348,2
E02001338,E02001350,5
E02001338,E02001351,4
E02001338,E02001360,2
E02001338,E02001366,5
E02001338,E02001367,7
E02001338,E02001368,3
E02001338,E02001369,2
E02001338,E02001371,9
E02001338,E02001372,43
E02001338,E02001373,13
E02001338,E02001374,8
E02001338,E02001377,9
E02001338,E02001383,3
E02001338,E02001386,10
E02001338,E02001393,7
E02001338,E02001401,15
E02001338,E02006932,20
E02001338,E02006933,12
E02001338,E02006934,13
E02001340,E02001334,14
E02001340,E02001336,5
E02001340,E02001337,13
E02001340,E02001338,18
E02001340,E02001340,90
E02001340,E02001341,77
E02001340,E02001342,62
E02001340,E02001343,17
E02001340,E02001346,13
E02001340,E02001347,4
E02001340,E02001348,2
E02001340,E02001350,5
E02001340,E02001351,6
E02001340,E02001354,5
E02001340,E02001358,3
E02001340,E02001360,8
E02001340,E02001366,15
E02001340,E02001367,13
E02001340,E02001368,8
E02001340,E02001369,7
E02001340,E02001370,7
E02001340,E02001371,17
E02001340,E02001372,132
E02001340,E02001373,32
E02001340,E02001374,26
E02001340,E02001375,15
E02001340,E02001377,40
E02001340,E02001378,12
E02001340,E02001380,7
E02001340,E02001381,14
E02001340,E02001382,9
E02001340,E02001383,5
E02001340,E02001384,7
E02001340,E02001386,16
E02001340,E02001387,8
E02001340,E02001388,7
E02001340,E02001390,7
E02001340,E02001393,20
E02001340,E02001394,8
E02001340,E02001396,10
E02001340,E02001397,7
E02001340,E02001400,4
E02001340,E02001401,14
E02001340,E02001403,3
E02001340,E02006932,45
E02001340,E02006933,35
E02001340,E02006934,40
E02001341,E02001334,9
E02001341,E02001337,16
E02001341,E02001338,12
E02001341,E02001340,9
E02001341,E02001341,165
E02001341,E02001342,90
E02001341,E02001343,57
E02001341,E02001346,11
E02001341,E02001350,4
E02001341,E02001368,1
E02001341,E02001370,2
E02001341,E02001372,18
E02001341,E02001373,6
E02001341,E02001374,6
E02001341,E02001377,7
E02001341,E02001378,3
E02001341,E02001386,8
E02001341,E02001393,6
E02001341,E02001401,18
E02001341,E02006932,17
E02001341,E02006933,12
E02001341,E02006934,10
E02001342,E02001334,10
E02001342,E02001336,9
E02001342,E02001337,16
E02001342,E02001338,11
E02001342,E02001340,16
E02001342,E02001341,93
E02001342,E02001342,100
E02001342,E02001343,33
E02001342,E02001346,19
E02001342,E02001347,4
E02001342,E02001351,4
E02001342,E02001360,2
E02001342,E02001366,7
E02001342,E02001367,7
E02001342,E02001368,2
E02001342,E02001369,2
E02001342,E02001370,3
E02001342,E02001371,5
E02001342,E02001372,42
E02001342,E02001373,15
E02001342,E02001374,9
E02001342,E02001377,15
E02001342,E02001378,4
E02001342,E02001380,5
E02001342,E02001381,6
E02001342,E02001383,3
E02001342,E02001386,18
E02001342,E02001387,6
E02001342,E02001388,4
E02001342,E02001393,10
E02001342,E02001394,4
E02001342,E02001401,11
E02001342,E02001402,3
E02001342,E02006932,30
E02001342,E02006933,17
E02001342,E02006934,24
E02001343,E02001334,5
E02001343,E02001337,9
E02001343,E02001338,6
E02001343,E02001340,4
E02001343,E02001341,56
E02001343,E02001342,30
E02001343,E02001343,64
E02001343,E02001345,5
E02001343,E02001346,22
E02001343,E02001347,4
E02001343,E02001351,2
E02001343,E02001360,1
E02001343,E02001368,1
E02001343,E02001369,1
E02001343,E02001370,2
E02001343,E02001372,20
E02001343,E02001373,4
E02001343,E02001374,3
E02001343,E02001377,7
E02001343,E02001381,4
E02001343,E02001386,8
E02001343,E02001387,4
E02001343,E02001388,3
E02001343,E02001391,5
E02001343,E02001393,9
E02001343,E02001394,3
E02001343,E02001395,3
E02001343,E02001396,1
E02001343,E02001397,8
E02001343,E02001401,19
E02001343,E02001403,2
E02001343,E02001405,3
E02001343,E02006932,12
E02001343,E02006933,16
E02001343,E02006934,9
E02001344,E02001341,13
E02001344,E02001342,7
E02001344,E02001343,11
E02001344,E02001344,39
E02001344,E02001345,14
E02001344,E02001346,48
E02001344,E02001347,1
E02001344,E02001360,2
E02001344,E02001368,1
E02001344,E02001372,10
E02001344,E02001373,4
E02001344,E02001374,3
E02001344,E02001377,14
E02001344,E02001381,5
E02001344,E02001383,2
E02001344,E02001386,26
E02001344,E02001387,7
E02001344,E02001388,4
E02001344,E02001390,2
E02001344,E02001391,8
E02001344,E02001392,9
E02001344,E02001393,18
E02001344,E02001394,4
E02001344,E02001395,6
E02001344,E02001396,3
E02001344,E02001397,46
E02001344,E02001398,2
E02001344,E02001400,5
E02001344,E02001401,57
E02001344,E02001402,4
E02001344,E02001403,9
E02001344,E02001405,8
E02001344,E02006932,19
E02001344,E02006933,8
E02001344,E02006934,12
E02001345,E02001341,16
E02001345,E02001342,5
E02001345,E02001343,25
E02001345,E02001344,21
E02001345,E02001345,38
E02001345,E02001346,73
E02001345,E02001347,1
E02001345,E02001351,2
E02001345,E02001360,2
E02001345,E02001368,1
E02001345,E02001369,2
E02001345,E02001372,14
E02001345,E02001373,4
E02001345,E02001374,5
E02001345,E02001377,10
E02001345,E02001381,4
E02001345,E02001383,2
E02001345,E02001384,3
E02001345,E02001386,13
E02001345,E02001387,6
E02001345,E02001388,4
E02001345,E02001390,2
E02001345,E02001392,6
E02001345,E02001393,11
E02001345,E02001394,6
E02001345,E02001395,5
E02001345,E02001396,3
E02001345,E02001397,22
E02001345,E02001400,5
E02001345,E02001401,61
E02001345,E02001402,6
E02001345,E02001403,6
E02001345,E02001405,14
E02001345,E02006932,14
E02001345,E02006933,8
E02001345,E02006934,12
E02001346,E02001341,18
E02001346,E02001342,11
E02001346,E02001343,35
E02001346,E02001344,41
E02001346,E02001345,37
E02001346,E02001346,76
E02001346,E02001347,1
E02001346,E02001350,2
E02001346,E02001351,1
E02001346,E02001360,1
E02001346,E02001367,2
E02001346,E02001368,2
E02001346,E02001372,10
E02001346,E02001373,2
E02001346,E02001374,3
E02001346,E02001377,13
E02001346,E02001381,5
E02001346,E02001386,14
E02001346,E02001387,5
E02001346,E02001393,15
E02001346,E02001394,5
E02001346,E02001396,5
E02001346,E02001397,22
E02001346,E02001400,7
E02001346,E02001401,79
E02001346,E02001402,5
E02001346,E02001403,7
E02001346,E02001405,16
E02001346,E02006932,12
E02001346,E02006933,7
E02001346,E02006934,9
E02001347,E02001341,5
E02001347,E02001342,3
E02001347,E02001343,3
E02001347,E02001346,3
E02001347,E02001347,222
E02001347,E02001348,39
E02001347,E02001349,20
E02001347,E02001350,28
E02001347,E02001351,106
E02001347,E02001352,39
E02001347,E02001354,26
E02001347,E02001355,6
E02001347,E02001356,5
E02001347,E02001357,6
E02001347,E02001358,10
E02001347,E02001360,11
E02001347,E02001366,3
E02001347,E02001367,5
E02001347,E02001368,9
E02001347,E02001369,4
E02001347,E02001370,5
E02001347,E02001372,10
E02001347,E02001373,7
E02001347,E02001374,8
E02001347,E02001377,17
E02001347,E02001381,3
E02001347,E02001383,3
E02001347,E02001394,2
E02001347,E02001396,1
E02001347,E02001401,2
E02001347,E02006932,34
E02001347,E02006933,12
E02001347,E02006934,27
E02001348,E02001342,2
E02001348,E02001346,3
E02001348,E02001347,100
E02001348,E02001348,120
E02001348,E02001349,54
E02001348,E02001350,7
E02001348,E02001351,83
E02001348,E02001352,36
E02001348,E02001354,41
E02001348,E02001355,9
E02001348,E02001357,5
E02001348,E02001358,13
E02001348,E02001360,14
E02001348,E02001364,4
E02001348,E02001366,6
E02001348,E02001367,6
E02001348,E02001368,9
E02001348,E02001369,5
E02001348,E02001370,4
E02001348,E02001372,13
E02001348,E02001373,6
E02001348,E02001374,8
E02001348,E02001376,4
E02001348,E02001377,18
E02001348,E02001381,4
E02001348,E02001383,3
E02001348,E02001393,2
E02001348,E02001394,2
E02001348,E02001396,3
E02001348,E02001401,2
E02001348,E02006932,40
E02001348,E02006933,17
E02001348,E02006934,49
E02001349,E02001341,2
E02001349,E02001342,2
E02001349,E02001343,1
E02001349,E02001347,60
E02001349,E02001348,67
E02001349,E02001349,104
E02001349,E02001350,7
E02001349,E02001351,57
E02001349,E02001352,50
E02001349,E02001354,40
E02001349,E02001355,10
E02001349,E02001358,10
E02001349,E02001360,23
E02001349,E02001364,4
E02001349,E02001366,7
E02001349,E02001367,3
E02001349,E02001368,17
E02001349,E02001369,9
E02001349,E02001370,4
E02001349,E02001372,9
E02001349,E02001373,7
E02001349,E02001374,8
E02001349,E02001377,21
E02001349,E02001378,3
E02001349,E02001381,3
E02001349,E02001383,4
E02001349,E02001386,4
E02001349,E02001390,3
E02001349,E02001393,2
E02001349,E02001401,1
E02001349,E02006932,57
E02001349,E02006933,27
E02001349,E02006934,84
E02001350,E02001337,4
E02001350,E02001341,4
E02001350,E02001342,3
E02001350,E02001343,2
E02001350,E02001346,2
E02001350,E02001347,55
E02001350,E02001348,9
E02001350,E02001349,5
E02001350,E02001350,149
E02001350,E02001351,24
E02001350,E02001352,10
E02001350,E02001353,16
E02001350,E02001354,24
E02001350,E02001355,4
E02001350,E02001356,19
E02001350,E02001357,18
E02001350,E02001358,5
E02001350,E02001359,8
E02001350,E02001360,9
E02001350,E02001362,8
E02001350,E02001364,4
E02001350,E02001365,6
E02001350,E02001366,9
E02001350,E02001367,11
E02001350,E02001368,7
E02001350,E02001369,6
E02001350,E02001370,10
E02001350,E02001372,21
E02001350,E02001373,17
E02001350,E02001374,9
E02001350,E02001377,21
E02001350,E02001393,3
E02001350,E02001396,3
E02001350,E02001401,1
E02001350,E02006932,38
E02001350,E02006933,16
E02001350,E02006934,29
E02001351,E02001341,2
E02001351,E02001346,2
E02001351,E02001347,120
